Date,Category,UAH
2023-11-01 14:28:00.756,Люті пташки,200.0
2023-11-01 14:33:00.715,Люті пташки,30.0
2023-11-01 14:33:00.788,Люті пташки,20.0
2023-11-01 14:33:00.865,Люті пташки,98.0
2023-11-01 14:37:00.268,Люті пташки,20.0
2023-11-01 14:37:00.345,Люті пташки,100.0
2023-11-01 14:37:00.422,Люті пташки,100.0
2023-11-01 14:42:00.044,Люті пташки,300.0
2023-11-01 14:42:00.964,Люті пташки,200.0
2023-11-01 14:47:00.133,Люті пташки,18.0
2023-11-01 14:48:00.228,Загальні донати,500.0
2023-11-01 14:52:00.007,Люті пташки,200.0
2023-11-01 14:52:00.766,Люті пташки,300.0
2023-11-01 14:52:00.848,Люті пташки,50.0
2023-11-01 14:52:00.930,Люті пташки,150.0
2023-11-01 14:57:00.132,Люті пташки,250.0
2023-11-01 14:57:00.208,Люті пташки,100.0
2023-11-01 14:57:00.292,Люті пташки,500.0
2023-11-01 14:57:00.366,Люті пташки,20.0
2023-11-01 14:57:00.441,Люті пташки,94.0
2023-11-01 14:57:00.532,Люті пташки,500.0
2023-11-01 14:57:00.605,Люті пташки,10.0
2023-11-01 14:57:00.677,Люті пташки,1000.0
2023-11-01 14:57:00.756,Люті пташки,100.0
2023-11-01 14:57:00.836,Люті пташки,500.0
2023-11-01 15:02:00.228,Люті пташки,1000.0
2023-11-01 15:02:00.309,Люті пташки,1000.0
2023-11-01 15:02:00.583,Люті пташки,100.0
2023-11-01 15:02:00.665,Люті пташки,300.0
2023-11-01 15:02:00.738,Люті пташки,500.0
2023-11-01 15:03:00.815,Люті пташки,200.0
2023-11-01 15:07:00.087,Люті пташки,200.0
2023-11-01 15:07:00.161,Люті пташки,100.0
2023-11-01 15:07:00.253,Люті пташки,100.0
2023-11-01 15:07:00.323,Люті пташки,440.0
2023-11-01 15:10:00.582,Люті пташки,150.0
2023-11-01 15:10:00.663,Люті пташки,1000.0
2023-11-01 15:12:00.608,Люті пташки,20.0
2023-11-01 15:12:00.694,Люті пташки,25.0
2023-11-01 15:12:00.765,Люті пташки,33.0
2023-11-01 15:17:00.001,Люті пташки,1000.0
2023-11-01 15:17:00.074,Люті пташки,50.0
2023-11-01 15:17:00.148,Люті пташки,108.18
2023-11-01 15:17:00.241,Люті пташки,500.0
2023-11-01 15:17:00.306,Люті пташки,4.54
2023-11-01 15:17:00.385,Люті пташки,200.0
2023-11-01 15:17:00.920,Люті пташки,50.0
2023-11-01 15:21:00.604,Люті пташки,100.0
2023-11-01 15:21:00.690,Люті пташки,4.81
2023-11-01 15:21:00.763,Люті пташки,5000.0
2023-11-01 15:21:00.835,Люті пташки,20.0
2023-11-01 15:21:00.940,Люті пташки,100.0
2023-11-01 15:26:00.416,Люті пташки,26.76
2023-11-01 15:26:00.495,Люті пташки,10.0
2023-11-01 15:26:00.575,Люті пташки,100.0
2023-11-01 15:26:00.653,Люті пташки,35.75
2023-11-01 15:31:00.117,Люті пташки,500.0
2023-11-01 15:31:00.193,Люті пташки,100.0
2023-11-01 15:31:00.702,Люті пташки,50.0
2023-11-01 15:36:00.175,Люті пташки,100.0
2023-11-01 15:41:00.013,Люті пташки,100.0
2023-11-01 15:45:00.418,Люті пташки,15.26
2023-11-01 15:45:00.507,Люті пташки,200.0
2023-11-01 15:45:00.575,Люті пташки,300.0
2023-11-01 15:50:00.023,Люті пташки,500.0
2023-11-01 15:50:00.100,Люті пташки,1000.0
2023-11-01 15:50:00.180,Люті пташки,3.59
2023-11-01 15:50:00.256,Люті пташки,16.65
2023-11-01 15:50:00.864,Люті пташки,5.8
2023-11-01 15:50:00.943,Люті пташки,200.0
2023-11-01 15:54:00.308,Люті пташки,1000.0
2023-11-01 15:54:00.388,Люті пташки,20.0
2023-11-01 15:58:00.150,Люті пташки,25.0
2023-11-01 15:59:00.230,Люті пташки,100.0
2023-11-01 16:04:00.424,Люті пташки,1000.0
2023-11-01 16:04:00.498,Люті пташки,100.0
2023-11-01 16:04:00.568,Люті пташки,50.0
2023-11-01 16:04:00.654,Люті пташки,100.0
2023-11-01 16:08:00.097,Люті пташки,100.0
2023-11-01 16:13:00.019,Люті пташки,20.0
2023-11-01 16:13:00.100,Люті пташки,70.0
2023-11-01 16:13:00.176,Люті пташки,500.0
2023-11-01 16:13:00.256,Люті пташки,500.0
2023-11-01 16:13:00.337,Люті пташки,100.0
2023-11-01 16:13:00.704,Люті пташки,200.0
2023-11-01 16:13:00.784,Люті пташки,100.0
2023-11-01 16:13:00.860,Люті пташки,5.0
2023-11-01 16:13:00.939,Люті пташки,200.0
2023-11-01 16:17:00.505,Люті пташки,100.0
2023-11-01 16:17:00.584,Люті пташки,100.0
2023-11-01 16:17:00.670,Люті пташки,10.0
2023-11-01 16:17:00.738,Люті пташки,10.0
2023-11-01 16:17:00.819,Люті пташки,10.0
2023-11-01 16:21:00.358,Загальні донати,1000.0
2023-11-01 16:22:00.576,Люті пташки,100.0
2023-11-01 16:22:00.657,Люті пташки,300.0
2023-11-01 16:22:00.730,Люті пташки,1000.0
2023-11-01 16:27:00.028,Люті пташки,100.0
2023-11-01 16:27:00.872,Люті пташки,200.0
2023-11-01 16:27:00.950,Люті пташки,50.0
2023-11-01 16:31:00.214,Люті пташки,100.0
2023-11-01 16:31:00.295,Люті пташки,100.0
2023-11-01 16:31:00.372,Люті пташки,61.0
2023-11-01 16:40:00.186,Люті пташки,100.0
2023-11-01 16:40:00.278,Люті пташки,75.0
2023-11-01 16:40:00.338,Люті пташки,122.48
2023-11-01 16:44:00.032,Люті пташки,100.0
2023-11-01 16:44:00.116,Люті пташки,100.0
2023-11-01 16:44:00.945,Люті пташки,100.0
2023-11-01 16:45:00.193,Люті пташки,100.0
2023-11-01 16:49:00.598,Люті пташки,500.0
2023-11-01 16:50:00.757,Люті пташки,15.0
2023-11-01 16:53:00.054,Люті пташки,200.0
2023-11-01 16:53:00.132,Люті пташки,400.0
2023-11-01 16:53:00.898,Люті пташки,50.0
2023-11-01 16:53:00.978,Люті пташки,36.1
2023-11-01 16:54:00.939,Загальні донати,90.0
2023-11-01 16:58:00.812,Люті пташки,20.0
2023-11-01 16:58:00.895,Люті пташки,240.0
2023-11-01 17:02:00.414,Люті пташки,100.0
2023-11-01 17:02:00.504,Люті пташки,100.0
2023-11-01 17:02:00.589,Люті пташки,500.0
2023-11-01 17:07:00.050,Люті пташки,1000.0
2023-11-01 17:07:00.127,Люті пташки,100.0
2023-11-01 17:07:00.210,Люті пташки,4.18
2023-11-01 17:11:00.301,Люті пташки,50.0
2023-11-01 17:11:00.378,Люті пташки,1.0
2023-11-01 17:11:00.462,Люті пташки,500.0
2023-11-01 17:11:00.535,Люті пташки,50.0
2023-11-01 17:11:00.613,Люті пташки,1000.0
2023-11-01 17:20:00.690,Люті пташки,200.0
2023-11-01 17:20:00.775,Люті пташки,100.0
2023-11-01 17:20:00.851,Люті пташки,27.87
2023-11-01 17:21:00.930,Люті пташки,500.0
2023-11-01 17:24:00.013,Люті пташки,10.0
2023-11-01 17:24:00.094,Люті пташки,26.0
2023-11-01 17:28:00.165,Люті пташки,100.0
2023-11-01 17:28:00.267,Люті пташки,24.0
2023-11-01 17:32:00.328,Люті пташки,2.0
2023-11-01 17:32:00.400,Люті пташки,100.0
2023-11-01 17:32:00.495,Люті пташки,100.0
2023-11-01 17:32:00.561,Люті пташки,500.0
2023-11-01 17:35:00.552,Люті пташки,500.0
2023-11-01 17:36:00.631,Люті пташки,20.0
2023-11-01 17:39:00.091,Люті пташки,16.87
2023-11-01 17:43:00.640,Люті пташки,100.0
2023-11-01 17:43:00.709,Люті пташки,50.0
2023-11-01 17:47:00.632,Люті пташки,150.0
2023-11-01 17:47:00.701,Люті пташки,146.96
2023-11-01 17:51:00.015,Люті пташки,10.0
2023-11-01 17:51:00.087,Люті пташки,100.0
2023-11-01 17:51:00.855,Люті пташки,200.0
2023-11-01 17:51:00.933,Люті пташки,0.4
2023-11-01 17:54:00.584,Люті пташки,200.0
2023-11-01 17:54:00.657,Люті пташки,65.0
2023-11-01 17:58:00.066,Люті пташки,300.0
2023-11-01 17:58:00.142,Люті пташки,19.76
2023-11-01 17:58:00.215,Люті пташки,927.0
2023-11-01 17:58:00.298,Люті пташки,100.0
2023-11-01 17:58:00.996,Люті пташки,500.0
2023-11-01 18:02:00.575,Люті пташки,100.0
2023-11-01 18:05:00.667,Люті пташки,50.0
2023-11-01 18:09:00.853,Люті пташки,100.0
2023-11-01 18:12:00.191,Люті пташки,100.0
2023-11-01 18:12:00.278,Люті пташки,20.0
2023-11-01 18:16:00.118,Люті пташки,90.0
2023-11-01 18:16:00.197,Люті пташки,100.0
2023-11-01 18:20:00.383,Люті пташки,100.0
2023-11-01 18:20:00.464,Люті пташки,2.0
2023-11-01 18:20:00.544,Люті пташки,500.0
2023-11-01 18:23:00.632,Люті пташки,10.0
2023-11-01 18:23:00.707,Люті пташки,200.0
2023-11-01 18:27:00.024,Люті пташки,50.0
2023-11-01 18:27:00.786,Люті пташки,13.51
2023-11-01 18:27:00.864,Люті пташки,100.0
2023-11-01 18:27:00.939,Люті пташки,3.0
2023-11-01 18:31:00.104,Люті пташки,3.0
2023-11-01 18:31:00.177,Люті пташки,100.0
2023-11-01 18:31:00.259,Люті пташки,100.0
2023-11-01 18:31:00.335,Люті пташки,500.0
2023-11-01 18:34:00.417,Люті пташки,20.0
2023-11-01 18:34:00.501,Люті пташки,300.0
2023-11-01 18:40:00.579,Люті пташки,50.0
2023-11-01 18:41:00.659,Люті пташки,1000.0
2023-11-01 18:45:00.736,Люті пташки,200.0
2023-11-01 18:45:00.813,Люті пташки,300.0
2023-11-01 18:45:00.904,Люті пташки,100.0
2023-11-01 18:45:00.985,Люті пташки,100.0
2023-11-01 18:52:00.062,Люті пташки,100.0
2023-11-01 18:52:00.145,Люті пташки,50.0
2023-11-01 18:55:00.218,Люті пташки,200.0
2023-11-01 18:55:00.301,Люті пташки,200.0
2023-11-01 18:57:00.569,Загальні донати,4935.0
2023-11-01 18:57:00.587,Загальні донати,15102.12
2023-11-01 18:59:00.383,Люті пташки,100.0
2023-11-01 18:59:00.458,Люті пташки,100.0
2023-11-01 18:59:00.555,Люті пташки,200.0
2023-11-01 19:02:00.617,Люті пташки,2000.0
2023-11-01 22:35:00.010,Люті пташки,100.0
2023-11-01 22:35:00.022,Люті пташки,100.0
2023-11-01 22:35:00.045,Люті пташки,300.0
2023-11-01 22:35:00.075,Люті пташки,90.0
2023-11-01 22:35:00.111,Люті пташки,100.0
2023-11-01 22:35:00.120,Люті пташки,100.0
2023-11-01 22:35:00.155,Люті пташки,50.0
2023-11-01 22:35:00.176,Люті пташки,500.0
2023-11-01 22:35:00.207,Люті пташки,100.0
2023-11-01 22:35:00.236,Люті пташки,50.0
2023-11-01 22:35:00.257,Люті пташки,100.0
2023-11-01 22:35:00.288,Люті пташки,100.0
2023-11-01 22:35:00.317,Люті пташки,500.0
2023-11-01 22:35:00.347,Люті пташки,2000.0
2023-11-01 22:35:00.355,Люті пташки,30.0
2023-11-01 22:35:00.386,Люті пташки,100.0
2023-11-01 22:35:00.410,Люті пташки,100.0
2023-11-01 22:35:00.440,Люті пташки,60.0
2023-11-01 22:35:00.456,Люті пташки,500.0
2023-11-01 22:35:00.479,Люті пташки,50.0
2023-11-01 22:35:00.501,Люті пташки,10.0
2023-11-01 22:35:00.527,Люті пташки,300.0
2023-11-01 22:35:00.528,Люті пташки,100.0
2023-11-01 22:35:00.545,Люті пташки,600.0
2023-11-01 22:35:00.574,Люті пташки,500.0
2023-11-01 22:35:00.605,Люті пташки,100.0
2023-11-01 22:35:00.614,Люті пташки,50.0
2023-11-01 22:35:00.632,Люті пташки,200.0
2023-11-01 22:35:00.651,Люті пташки,100.0
2023-11-01 22:35:00.684,Люті пташки,130.0
2023-11-01 22:35:00.713,Люті пташки,60.0
2023-11-01 22:35:00.730,Люті пташки,2.0
2023-11-01 22:35:00.763,Люті пташки,500.0
2023-11-01 22:35:00.792,Люті пташки,100.0
2023-11-01 22:35:00.808,Люті пташки,1.0
2023-11-01 22:35:00.846,Люті пташки,100.0
2023-11-01 22:35:00.864,Люті пташки,1.0
2023-11-01 22:35:00.887,Люті пташки,100.0
2023-11-01 22:35:00.919,Люті пташки,100.0
2023-11-01 22:35:00.951,Люті пташки,100.0
2023-11-01 22:35:00.967,Люті пташки,100.0
2023-11-01 22:41:00.560,Люті пташки,6.34
2023-11-01 22:41:00.637,Люті пташки,100.0
2023-11-01 22:41:00.712,Люті пташки,1000.0
2023-11-01 22:41:00.790,Люті пташки,100.0
2023-11-01 22:41:00.876,Люті пташки,200.0
2023-11-01 22:41:00.947,Люті пташки,30.0
2023-11-01 22:43:00.027,Люті пташки,1000.0
2023-11-01 22:46:00.010,Люті пташки,100.0
2023-11-01 22:46:00.033,Люті пташки,17.6
2023-11-01 22:46:00.082,Люті пташки,50.0
2023-11-01 22:46:00.114,Люті пташки,11.57
2023-11-01 22:46:00.170,Люті пташки,45.54
2023-11-01 22:46:00.181,Люті пташки,4.67
2023-11-01 22:46:00.239,Люті пташки,300.0
2023-11-01 22:46:00.321,Люті пташки,1000.0
2023-11-01 22:46:00.400,Люті пташки,1800.0
2023-11-01 22:46:00.469,Люті пташки,25.0
2023-11-01 22:46:00.542,Люті пташки,10.0
2023-11-01 22:46:00.627,Люті пташки,50.0
2023-11-01 22:46:00.694,Люті пташки,200.0
2023-11-01 22:46:00.701,Люті пташки,20.0
2023-11-01 22:46:00.771,Люті пташки,50.0
2023-11-01 22:46:00.774,Люті пташки,200.0
2023-11-01 22:46:00.852,Люті пташки,70.0
2023-11-01 22:46:00.856,Люті пташки,200.0
2023-11-01 22:46:00.930,Люті пташки,100.0
2023-11-01 22:46:00.955,Люті пташки,299.0
2023-11-01 23:05:00.407,Люті пташки,497.0
2023-11-01 23:08:00.796,Люті пташки,90.0
2023-11-01 23:59:00.935,Люті пташки,460.2
2023-11-02 00:08:00.140,Люті пташки,25.0
2023-11-02 00:45:00.054,Люті пташки,9.0
2023-11-02 01:06:00.873,Люті пташки,1.0
2023-11-02 01:24:00.755,Люті пташки,3000.0
2023-11-02 01:30:00.108,Люті пташки,270.0
2023-11-02 02:10:00.736,Люті пташки,200.0
2023-11-02 02:22:00.919,Люті пташки,337.0
2023-11-02 02:28:00.588,Люті пташки,200.0
2023-11-02 02:44:00.376,Люті пташки,350.0
2023-11-02 02:57:00.738,Люті пташки,200.0
2023-11-02 02:59:00.196,Люті пташки,10.0
2023-11-02 03:09:00.033,Люті пташки,100.0
2023-11-02 03:15:00.217,Люті пташки,100.0
2023-11-02 03:26:00.720,Люті пташки,3031.88
2023-11-02 03:38:00.189,Люті пташки,5.0
2023-11-02 03:44:00.465,Люті пташки,250.0
2023-11-02 03:47:00.991,Люті пташки,4.0
2023-11-02 03:51:00.641,Люті пташки,30.0
2023-11-02 03:54:00.444,Люті пташки,10.0
2023-11-02 04:02:00.175,Люті пташки,150.0
2023-11-02 04:04:00.959,Люті пташки,50.0
2023-11-02 04:07:00.583,Люті пташки,20.0
2023-11-02 04:07:00.653,Люті пташки,100.0
2023-11-02 04:22:00.705,Люті пташки,200.0
2023-11-02 04:24:00.448,Люті пташки,100.0
2023-11-02 04:24:00.530,Люті пташки,40.0
2023-11-02 04:28:00.019,Люті пташки,30.0
2023-11-02 04:34:00.495,Люті пташки,100.0
2023-11-02 04:42:00.007,Люті пташки,500.0
2023-11-02 04:42:00.922,Люті пташки,100.0
2023-11-02 04:45:00.790,Люті пташки,50.0
2023-11-02 04:49:00.321,Люті пташки,20.0
2023-11-02 04:53:00.198,Люті пташки,25.0
2023-11-02 04:53:00.281,Люті пташки,90.0
2023-11-02 04:53:00.355,Люті пташки,1000.0
2023-11-02 04:56:00.227,Люті пташки,500.0
2023-11-02 05:04:00.045,Люті пташки,40.0
2023-11-02 05:07:00.772,Люті пташки,100.0
2023-11-02 05:08:00.852,Люті пташки,1000.0
2023-11-02 05:08:00.928,Люті пташки,10.0
2023-11-02 05:12:00.369,Люті пташки,500.0
2023-11-02 05:16:00.332,Люті пташки,100.0
2023-11-02 05:16:00.405,Люті пташки,500.0
2023-11-02 05:20:00.408,Люті пташки,200.0
2023-11-02 05:20:00.490,Люті пташки,100.0
2023-11-02 05:20:00.567,Люті пташки,200.0
2023-11-02 05:20:00.649,Люті пташки,15.0
2023-11-02 05:20:00.732,Люті пташки,3.09
2023-11-02 05:28:00.496,Люті пташки,60.0
2023-11-02 05:28:00.580,Люті пташки,500.0
2023-11-02 05:28:00.646,Люті пташки,100.0
2023-11-02 05:36:00.152,Люті пташки,100.0
2023-11-02 05:41:00.188,Люті пташки,200.0
2023-11-02 05:41:00.265,Люті пташки,24.43
2023-11-02 05:41:00.344,Люті пташки,2.0
2023-11-02 05:41:00.427,Люті пташки,500.0
2023-11-02 05:54:00.602,Люті пташки,100.0
2023-11-02 05:54:00.680,Люті пташки,1000.0
2023-11-02 05:59:00.048,Люті пташки,500.0
2023-11-02 06:04:00.736,Люті пташки,100.0
2023-11-02 06:04:00.813,Люті пташки,1000.0
2023-11-02 06:09:00.326,Люті пташки,500.0
2023-11-02 06:09:00.406,Люті пташки,20.0
2023-11-02 06:10:00.486,Люті пташки,200.0
2023-11-02 06:14:00.190,Люті пташки,100.0
2023-11-02 06:14:00.265,Люті пташки,10000.0
2023-11-02 06:14:00.335,Люті пташки,100.0
2023-11-02 06:19:00.567,Люті пташки,50.0
2023-11-02 06:19:00.641,Люті пташки,300.0
2023-11-02 06:19:00.720,Люті пташки,1.0
2023-11-02 06:19:00.806,Люті пташки,300.0
2023-11-02 06:23:00.113,Люті пташки,2000.0
2023-11-02 06:23:00.195,Люті пташки,100.0
2023-11-02 06:28:00.826,Люті пташки,12.0
2023-11-02 06:38:00.478,Люті пташки,20.0
2023-11-02 06:38:00.555,Люті пташки,5.0
2023-11-02 06:38:00.804,Люті пташки,50.0
2023-11-02 06:44:00.698,Люті пташки,70.0
2023-11-02 06:44:00.783,Люті пташки,10.0
2023-11-02 06:49:00.989,Люті пташки,1000.0
2023-11-02 06:54:00.699,Люті пташки,1.0
2023-11-02 06:54:00.775,Люті пташки,100.0
2023-11-02 06:54:00.853,Люті пташки,1000.0
2023-11-02 06:59:00.547,Люті пташки,15.0
2023-11-02 06:59:00.624,Люті пташки,100.0
2023-11-02 06:59:00.704,Люті пташки,19.0
2023-11-02 06:59:00.777,Люті пташки,100.0
2023-11-02 07:09:00.713,Люті пташки,230.96
2023-11-02 07:14:00.874,Люті пташки,900.0
2023-11-02 07:15:00.032,Люті пташки,50.0
2023-11-02 07:15:00.955,Люті пташки,500.0
2023-11-02 07:20:00.616,Люті пташки,100.0
2023-11-02 07:21:00.743,Люті пташки,1000.0
2023-11-02 07:25:00.073,Люті пташки,50.0
2023-11-02 07:25:00.150,Люті пташки,2.62
2023-11-02 07:25:00.911,Люті пташки,5.0
2023-11-02 07:25:00.994,Люті пташки,40.0
2023-11-02 07:31:00.097,Люті пташки,100.0
2023-11-02 07:31:00.171,Люті пташки,28.0
2023-11-02 07:36:00.648,Люті пташки,100.0
2023-11-02 07:36:00.734,Люті пташки,200.0
2023-11-02 07:36:00.802,Люті пташки,69.19
2023-11-02 07:36:00.884,Люті пташки,7.34
2023-11-02 07:36:00.961,Люті пташки,1.5
2023-11-02 07:41:00.007,Люті пташки,100.0
2023-11-02 07:41:00.079,Люті пташки,1.0
2023-11-02 07:47:00.562,Люті пташки,56.0
2023-11-02 07:49:00.355,Люті пташки,2000.0
2023-11-02 07:52:00.431,Люті пташки,100.0
2023-11-02 07:54:00.207,Люті пташки,100.0
2023-11-02 07:57:00.906,Люті пташки,100.0
2023-11-02 08:08:00.474,Люті пташки,1000.0
2023-11-02 08:08:00.542,Люті пташки,8.67
2023-11-02 08:19:00.182,Люті пташки,30.0
2023-11-02 08:24:00.835,Люті пташки,100.0
2023-11-02 08:24:00.918,Люті пташки,500.0
2023-11-02 08:24:00.991,Люті пташки,6.0
2023-11-02 08:29:00.153,Люті пташки,6.5
2023-11-02 08:29:00.225,Люті пташки,210.0
2023-11-02 08:29:00.310,Люті пташки,50.0
2023-11-02 08:34:00.293,Люті пташки,500.0
2023-11-02 08:34:00.365,Люті пташки,1000.0
2023-11-02 08:38:00.257,Люті пташки,50.0
2023-11-02 08:39:00.684,Люті пташки,50.0
2023-11-02 08:39:00.772,Люті пташки,100.0
2023-11-02 08:39:00.853,Люті пташки,6.0
2023-11-02 08:45:00.582,Люті пташки,100.0
2023-11-02 08:45:00.660,Люті пташки,500.0
2023-11-02 08:45:00.734,Люті пташки,24.0
2023-11-02 08:45:00.820,Люті пташки,200.0
2023-11-02 08:54:00.141,Люті пташки,300.0
2023-11-02 08:54:00.224,Люті пташки,500.0
2023-11-02 08:59:00.435,Люті пташки,100.0
2023-11-02 08:59:00.517,Люті пташки,8.0
2023-11-02 09:09:00.421,Люті пташки,0.81
2023-11-02 09:18:00.097,Люті пташки,100.0
2023-11-02 09:23:00.000,Люті пташки,100.0
2023-11-02 09:23:00.738,Люті пташки,100.0
2023-11-02 09:23:00.828,Люті пташки,7.13
2023-11-02 09:28:00.664,Люті пташки,10.0
2023-11-02 09:28:00.748,Люті пташки,100.0
2023-11-02 09:28:00.825,Люті пташки,20.0
2023-11-02 09:33:00.361,Люті пташки,50.0
2023-11-02 09:36:00.706,Люті пташки,250.0
2023-11-02 09:38:00.800,Люті пташки,75.0
2023-11-02 09:42:00.754,Люті пташки,200.0
2023-11-02 09:42:00.835,Люті пташки,100.0
2023-11-02 09:42:00.911,Люті пташки,200.0
2023-11-02 09:47:00.201,Люті пташки,50.0
2023-11-02 09:47:00.280,Люті пташки,50.0
2023-11-02 09:51:00.518,Люті пташки,1000.0
2023-11-02 09:56:00.643,Люті пташки,50.0
2023-11-02 09:56:00.715,Люті пташки,500.0
2023-11-02 10:01:00.750,Люті пташки,200.0
2023-11-02 10:01:00.835,Люті пташки,5.13
2023-11-02 10:05:00.781,Люті пташки,200.0
2023-11-02 10:05:00.867,Люті пташки,50.0
2023-11-02 10:05:00.939,Люті пташки,1000.0
2023-11-02 10:10:00.062,Люті пташки,50.0
2023-11-02 10:15:00.781,Люті пташки,500.0
2023-11-02 10:15:00.868,Люті пташки,250.0
2023-11-02 10:19:00.141,Люті пташки,30.0
2023-11-02 10:24:00.268,Люті пташки,20.0
2023-11-02 10:24:00.347,Люті пташки,100.0
2023-11-02 10:24:00.424,Люті пташки,40.0
2023-11-02 10:29:00.013,Люті пташки,25.0
2023-11-02 10:33:00.076,Люті пташки,500.0
2023-11-02 10:33:00.918,Люті пташки,5000.0
2023-11-02 10:33:00.996,Люті пташки,4.6
2023-11-02 10:35:00.149,Люті пташки,25.0
2023-11-02 10:38:00.359,Люті пташки,100.0
2023-11-02 10:43:00.361,Люті пташки,500.0
2023-11-02 10:43:00.442,Люті пташки,30.0
2023-11-02 10:43:00.514,Люті пташки,50.0
2023-11-02 10:48:00.216,Люті пташки,70.0
2023-11-02 10:48:00.295,Люті пташки,10.87
2023-11-02 10:48:00.368,Люті пташки,22.0
2023-11-02 10:53:00.907,Люті пташки,50.0
2023-11-02 10:58:00.376,Люті пташки,100.0
2023-11-02 11:03:00.697,Люті пташки,400.0
2023-11-02 11:07:00.864,Люті пташки,5000.0
2023-11-02 11:12:00.588,Люті пташки,25.0
2023-11-02 11:17:00.048,Люті пташки,100.0
2023-11-02 11:17:00.123,Люті пташки,100.0
2023-11-02 11:22:00.269,Люті пташки,57.0
2023-11-02 11:22:00.347,Люті пташки,10.0
2023-11-02 11:22:00.421,Люті пташки,100.0
2023-11-02 11:24:00.412,Люті пташки,361.49
2023-11-02 11:27:00.128,Люті пташки,1000.0
2023-11-02 11:29:00.203,Люті пташки,50.0
2023-11-02 11:32:00.492,Люті пташки,100.0
2023-11-02 11:32:00.576,Люті пташки,70.0
2023-11-02 11:36:00.333,Люті пташки,2.49
2023-11-02 11:36:00.410,Люті пташки,200.0
2023-11-02 11:36:00.490,Люті пташки,24.42
2023-11-02 11:41:00.044,Люті пташки,64.0
2023-11-02 11:41:00.133,Люті пташки,200.0
2023-11-02 11:41:00.210,Люті пташки,100.0
2023-11-02 11:41:00.287,Люті пташки,100.0
2023-11-02 11:41:00.363,Люті пташки,100.0
2023-11-02 11:41:00.441,Люті пташки,34.33
2023-11-02 11:46:00.626,Люті пташки,10.0
2023-11-02 11:46:00.707,Люті пташки,10.0
2023-11-02 11:51:00.421,Люті пташки,500.0
2023-11-02 11:51:00.503,Люті пташки,100.0
2023-11-02 11:55:00.078,Люті пташки,500.0
2023-11-02 12:10:00.649,Люті пташки,100.0
2023-11-02 12:10:00.723,Люті пташки,500.0
2023-11-02 12:10:00.806,Люті пташки,500.0
2023-11-02 12:19:00.000,Люті пташки,50.0
2023-11-02 12:26:00.356,Загальні донати,10251.88
2023-11-02 12:33:00.040,Люті пташки,151.03
2023-11-02 12:33:00.116,Люті пташки,10.0
2023-11-02 12:34:00.195,Люті пташки,5000.0
2023-11-02 12:35:00.276,Люті пташки,47.17
2023-11-02 12:38:00.676,Люті пташки,100.0
2023-11-02 12:38:00.749,Люті пташки,100.0
2023-11-02 12:38:00.825,Люті пташки,2.0
2023-11-02 12:39:00.901,Люті пташки,600.0
2023-11-02 12:41:00.325,Люті пташки,25.0
2023-11-02 12:56:00.453,Люті пташки,100.0
2023-11-02 13:01:00.840,Люті пташки,500.0
2023-11-02 13:05:00.340,Люті пташки,50.0
2023-11-02 13:10:00.009,Люті пташки,170.0
2023-11-02 13:10:00.685,Люті пташки,100.0
2023-11-02 13:10:00.762,Люті пташки,100.0
2023-11-02 13:10:00.850,Люті пташки,1000.0
2023-11-02 13:10:00.934,Люті пташки,200.0
2023-11-02 13:15:00.434,Люті пташки,21.0
2023-11-02 13:19:00.712,Люті пташки,26.0
2023-11-02 13:19:00.786,Люті пташки,5.0
2023-11-02 13:19:00.865,Люті пташки,100.0
2023-11-02 13:24:00.617,Люті пташки,17.67
2023-11-02 13:24:00.699,Люті пташки,200.0
2023-11-02 13:25:00.640,Загальні донати,200.0
2023-11-02 13:28:00.689,Люті пташки,300.0
2023-11-02 13:32:00.672,Люті пташки,200.0
2023-11-02 13:37:00.790,Люті пташки,20.0
2023-11-02 13:41:00.536,Люті пташки,500.0
2023-11-02 13:45:00.249,Люті пташки,1000.0
2023-11-02 13:45:00.327,Люті пташки,100.0
2023-11-02 13:53:00.443,Люті пташки,400.0
2023-11-02 13:53:00.526,Люті пташки,1000.0
2023-11-02 13:58:00.007,Люті пташки,500.0
2023-11-02 14:02:00.375,Люті пташки,2.0
2023-11-02 14:02:00.459,Люті пташки,100.0
2023-11-02 14:06:00.040,Люті пташки,50.0
2023-11-02 14:06:00.953,Люті пташки,10.0
2023-11-02 14:10:00.461,Люті пташки,20.0
2023-11-02 14:11:00.538,Люті пташки,150.0
2023-11-02 14:14:00.018,Люті пташки,1000.0
2023-11-02 14:14:00.783,Люті пташки,52.0
2023-11-02 14:14:00.862,Люті пташки,100.0
2023-11-02 14:14:00.940,Люті пташки,10.0
2023-11-02 14:16:00.261,Люті пташки,59.65
2023-11-02 14:18:00.745,Люті пташки,12.0
2023-11-02 14:22:00.090,Люті пташки,200.0
2023-11-02 14:27:00.630,Люті пташки,500.0
2023-11-02 14:27:00.710,Люті пташки,100.0
2023-11-02 14:27:00.793,Люті пташки,100.0
2023-11-02 14:31:00.676,Люті пташки,100.0
2023-11-02 14:31:00.748,Люті пташки,200.0
2023-11-02 14:31:00.827,Люті пташки,100.0
2023-11-02 14:35:00.129,Люті пташки,100.0
2023-11-02 14:35:00.209,Люті пташки,500.0
2023-11-02 14:35:00.285,Люті пташки,100.0
2023-11-02 14:35:00.370,Люті пташки,200.0
